colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,lab_l,lab_a,lab_b
7986,3852,English (English),0,1,5,Magenta,247,0,255,58,97,-63
7987,3852,English (English),0,1,6,Neon turq,0,255,251,90,-49,-12
7988,3852,English (English),0,1,7,Fisherman's blue,0,141,255,58,10,-65
7989,3852,English (English),0,1,8,Pinwheel,0,255,199,89,-62,12
7990,3852,English (English),0,1,9,Dino egg,0,255,133,88,-75,44
7991,3852,English (English),0,1,10,Tangerine,255,158,0,73,27,77
7992,3852,English (English),0,1,11,Marine blue,0,95,255,46,39,-84
7993,3851,English (English),0,6,0,Hot Pink,255,0,191,57,90,-29
7994,3851,English (English),0,6,1,Neon Yellow,228,255,0,95,-32,92
7995,3851,English (English),0,6,2,Yellow,255,247,0,95,-17,92
7996,3851,English (English),0,6,3,Sea Green,0,255,194,89,-63,15
7997,3851,English (English),0,6,4,Sky Blue,0,240,255,86,-41,-20
7998,3851,English (English),0,6,5,Lime Green,0,255,1,87,-86,83
7999,3851,English (English),0,6,6,Orange,255,145,0,70,34,76
8000,3851,English (English),0,6,7,Royal Blue,54,0,255,33,79,-104
8001,3851,English (English),0,6,8,Purple,202,0,255,51,90,-75
8002,3851,English (English),0,6,9,Blue,0,116,255,51,26,-76
8003,3851,English (English),0,6,10,Light Blue,0,216,255,79,-30,-31
8004,3851,English (English),0,6,11,Bluish Blue,0,180,255,69,-11,-47
8005,3859,English (English),0,1,0,yellow,255,251,0,96,-19,93
8006,3859,English (English),0,1,1,limge green,0,255,65,87,-83,71
8007,3859,English (English),0,1,2,cyan,0,224,255,82,-34,-27
8008,3859,English (English),0,1,3,reddish orange,255,101,0,62,55,71
8009,3859,English (English),0,1,4,medium blue,0,131,255,55,16,-69
8010,3859,English (English),0,1,5,slightly greener cyan,0,255,252,91,-48,-12
8011,3859,English (English),0,1,6,seafoam green,0,255,170,89,-69,26
8012,3859,English (English),0,1,7,red,255,0,61,53,81,42
8013,3859,English (English),0,1,8,magenta,232,0,255,56,94,-67
8014,3859,English (English),0,1,9,hot pink,255,0,170,56,88,-18
8015,3859,English (English),0,1,10,marigold,255,196,0,82,7,83
8016,3859,English (English),0,1,11,orange,255,123,0,66,45,73
8017,3867,English (English),0,1,0,turquoise,0,255,181,89,-66,21
8018,3867,English (English),0,1,1,purple,156,0,255,44,85,-87
8019,3867,English (English),0,1,2,pink,255,0,223,58,94,-45
8020,3867,English (English),0,1,3,blue,0,157,255,62,1,-57
8021,3867,English (English),0,1,4,light blue,0,187,255,71,-15,-44
8022,3867,English (English),0,1,5,dark blue,0,103,255,48,34,-81
8023,3867,English (English),0,1,6,magenta,238,0,255,57,95,-65
8024,3867,English (English),0,1,7,gold,255,200,0,83,5,84
8025,3867,English (English),0,1,8,orange,255,37,0,54,76,67
8026,3867,English (English),0,1,9,yellow,255,229,0,90,-8,89
8027,3867,English (English),0,1,10,red,255,0,70,53,81,37
8028,3867,English (English),0,1,11,green,75,255,0,88,-79,84
8029,3862,English (English),0,1,0,blue,0,156,255,62,1,-58
8030,3862,English (English),0,1,1,purple,165,0,255,45,86,-84
8031,3862,English (English),0,1,2,orange,255,131,0,67,41,74
8032,3862,English (English),0,1,3,lime green,0,255,74,87,-83,68
8033,3862,English (English),0,1,4,hot pink,255,0,188,56,89,-28
8034,3862,English (English),0,1,5,seafoam,0,255,214,90,-59,5
8035,3862,English (English),0,1,6,red,255,64,0,57,69,68
8036,3862,English (English),0,1,7,magenta,255,0,110,54,83,14
8037,3862,English (English),0,1,8,royal blue,0,78,255,42,50,-91
8038,3862,English (English),0,1,9,marigold,255,196,0,82,7,83
8039,3862,English (English),0,1,10,red-orange,255,107,0,63,52,71
8040,3862,English (English),0,1,11,bright blue,0,197,255,74,-20,-39
8041,3861,English (English),0,1,0,yellow,248,255,0,96,-24,93
8042,3861,English (English),0,1,1,lemon-lime,198,255,0,93,-44,89
8043,3861,English (English),0,1,2,bright red,255,0,51,53,80,47
8044,3861,English (English),0,1,3,light blue (bright),0,244,255,87,-43,-18
8045,3861,English (English),0,1,4,aqua,0,255,236,90,-53,-5
8046,3861,English (English),0,1,5,orange,255,93,0,60,58,70
8047,3861,English (English),0,1,6,red,255,0,22,53,80,61
8048,3861,English (English),0,1,7,lime green,42,255,0,87,-84,83
8049,3861,English (English),0,1,8,pink,255,0,247,59,97,-57
8050,3861,English (English),0,1,9,fuschia,255,0,219,58,93,-43
8051,3861,English (English),0,1,10,light green,0,255,76,87,-82,67
8052,3861,English (English),0,1,11,light blue,0,221,255,81,-32,-29
8053,3858,English (English),0,1,0,Pink,255,0,138,55,85,-1
8054,3858,English (English),0,1,1,Purple,155,0,255,44,85,-87
8055,3858,English (English),0,1,2,Light blue,0,197,255,74,-20,-39
8056,3858,English (English),0,1,3,Rose,255,0,100,54,82,20
8057,3858,English (English),0,1,4,Sky blue,0,148,255,60,6,-62
8058,3858,English (English),0,1,5,Magenta,255,0,151,55,86,-8
8059,3858,English (English),0,1,6,Sky blue,0,163,255,64,-2,-55
8060,3858,English (English),0,1,7,Violet,184,0,255,48,88,-80
8061,3858,English (English),0,1,8,Violet,235,0,255,56,95,-66
8062,3858,English (English),0,1,9,Blue,0,125,255,53,20,-72
8063,3858,English (English),0,1,10,Turquoise,0,222,255,81,-33,-28
8064,3858,English (English),0,1,11,Yellow-green,132,255,0,90,-66,86
8065,3863,English (English),0,1,0,Orange Red,255,87,0,59,61,70
8066,3863,English (English),0,1,1,Yellow,255,234,0,91,-11,90
8067,3863,English (English),0,1,2,Blue,0,139,255,57,11,-66
8068,3863,English (English),0,1,3,Orange,255,120,0,65,46,73
8069,3863,English (English),0,1,4,Lime Green,181,255,0,92,-50,88
8070,3863,English (English),0,1,5,Pale Orange,255,189,0,80,11,82
8071,3863,English (English),0,1,6,Green,0,255,105,88,-79,56
8072,3863,English (English),0,1,7,Teal,0,232,255,84,-37,-24
8073,3863,English (English),0,1,8,Blue,0,118,255,52,25,-75
8074,3863,English (English),0,1,9,Teal,0,255,253,91,-48,-13
8075,3863,English (English),0,1,10,Aquamarine,0,255,187,89,-65,18
8076,3863,English (English),0,1,11,Bluegreen,0,255,204,89,-61,10
8077,3868,English (English),0,1,0,Red,255,0,9,53,80,65
8078,3868,English (English),0,1,1,Yellow,246,255,0,96,-25,93
8079,3868,English (English),0,1,2,blue,0,154,255,61,2,-59
8080,3868,English (English),0,1,3,green,182,255,0,92,-50,88
8081,3868,English (English),0,1,4,pick,235,0,255,56,95,-66
8082,3868,English (English),0,1,5,blue,0,82,255,43,47,-89
8083,3868,English (English),0,1,6,indigo,0,232,255,84,-37,-24
8084,3868,English (English),0,1,7,orange,255,143,0,70,35,75
8085,3868,English (English),0,1,8,orange,255,81,0,59,63,69
8086,3868,English (English),0,1,9,blue,0,126,255,54,20,-71
8087,3868,English (English),0,1,10,green,0,255,123,88,-77,48
8088,3868,English (English),0,1,11,blue,0,103,255,48,34,-81
8089,3867,English (English),0,3,0,light blue,0,255,245,90,-50,-9
8090,3867,English (English),0,3,1,turqoise,0,255,207,89,-60,8
8091,3867,English (English),0,3,2,blue,0,132,255,55,16,-69
8092,3867,English (English),0,3,3,purple,186,0,255,49,88,-79
8093,3867,English (English),0,3,4,lime green,194,255,0,93,-45,89
8094,3867,English (English),0,3,5,turqoise,0,255,125,88,-77,47
8095,3867,English (English),0,3,6,green,0,255,94,88,-81,61
8096,3867,English (English),0,3,7,blue,0,175,255,67,-9,-49
8097,3867,English (English),0,3,8,pink,255,0,204,57,91,-36
8098,3867,English (English),0,3,9,red,255,0,105,54,83,17
8099,3867,English (English),0,3,10,yellow,233,255,0,95,-30,92
8100,3867,English (English),0,3,11,green,0,255,30,87,-85,80
8101,3864,Japanese (日本語 (にほんご)),0,1,0,蛍光黄色,198,255,0,93,-44,89
8102,3864,Japanese (日本語 (にほんご)),0,1,1,濃い黄色,255,212,0,86,0,86
8103,3864,Japanese (日本語 (にほんご)),0,1,2,蛍光緑,48,255,0,88,-83,83
8104,3864,Japanese (日本語 (にほんご)),0,1,3,黄色,255,221,0,88,-4,88
8105,3864,Japanese (日本語 (にほんご)),0,1,4,だいだい,255,128,0,67,42,74
8106,3864,Japanese (日本語 (にほんご)),0,1,5,蛍光黄緑,157,255,0,91,-58,87
8107,3864,Japanese (日本語 (にほんご)),0,1,6,ピンク,255,0,185,56,89,-26
8108,3864,Japanese (日本語 (にほんご)),0,1,7,水色,0,206,255,76,-25,-35
8109,3864,Japanese (日本語 (にほんご)),0,1,8,青,0,79,255,42,49,-90
8110,3864,Japanese (日本語 (にほんご)),0,1,9,赤,255,0,66,53,81,39
8111,3864,Japanese (日本語 (にほんご)),0,1,10,紫,80,0,255,35,80,-101
8112,3864,Japanese (日本語 (にほんご)),0,1,11,フューシャ,255,0,132,55,84,1
8113,3867,English (English),0,6,0,orange,255,122,0,65,45,73
8114,3867,English (English),0,6,1,lime green,157,255,0,91,-58,87
8115,3867,English (English),0,6,2,red,255,0,41,53,80,52
8116,3867,English (English),0,6,3,light blue,0,222,255,81,-33,-28
8117,3867,English (English),0,6,4,dark blue,0,28,255,34,73,-104
8118,3867,English (English),0,6,5,orange,255,169,0,75,21,79
8119,3867,English (English),0,6,6,orange,255,91,0,60,59,70
8120,3867,English (English),0,6,7,magenta,255,0,171,56,88,-19
8121,3867,English (English),0,6,8,dark blue,0,65,255,39,57,-95
8122,3867,English (English),0,6,9,light blue,0,254,255,90,-47,-14
8123,3867,English (English),0,6,10,dark blue,0,71,255,40,54,-93
8124,3867,English (English),0,6,11,pink,255,0,126,54,84,5
8125,3863,English (English),0,3,0,blue,42,0,255,33,79,-106
8126,3863,English (English),0,3,1,lime green,119,255,0,89,-70,85
8127,3863,English (English),0,3,2,orange,255,157,0,73,28,77
8128,3863,English (English),0,3,3,purple,206,0,255,52,91,-74
8129,3863,English (English),0,3,4,green,0,255,155,88,-72,33
8130,3863,English (English),0,3,5,yellow,241,255,0,96,-27,93
8131,3863,English (English),0,3,6,magenta,252,0,255,59,97,-61
8132,3863,English (English),0,3,7,green,0,255,42,87,-85,77
8133,3863,English (English),0,3,8,olive,204,255,0,93,-41,90
8134,3863,English (English),0,3,9,light blue,0,212,255,78,-28,-33
8135,3863,English (English),0,3,10,hot pink,255,0,180,56,89,-24
8136,3863,English (English),0,3,11,red,255,68,0,57,68,68
8137,3862,English (English),0,3,0,bright blue,0,121,255,52,23,-73
8138,3862,English (English),0,3,1,yellow green,171,255,0,91,-54,88
8139,3862,English (English),0,3,2,red,255,0,53,53,80,46
8140,3862,English (English),0,3,3,magenta,255,0,240,59,96,-53
8141,3862,English (English),0,3,4,orange,255,156,0,72,28,77
8142,3862,English (English),0,3,5,blue green,0,255,135,88,-75,43
8143,3862,English (English),0,3,6,blue,102,0,255,37,81,-98
8144,3862,English (English),0,3,7,robins egg blue,0,255,237,90,-53,-5
8145,3862,English (English),0,3,8,royal blue,0,52,255,37,64,-99
8146,3862,English (English),0,3,9,blue,80,0,255,35,80,-101
8147,3862,English (English),0,3,10,yellow,238,255,0,95,-28,92
8148,3862,English (English),0,3,11,hot pink,255,0,145,55,85,-5
8149,3859,English (English),0,3,0,yellow,255,225,0,89,-6,88
8150,3859,English (English),0,3,1,warmer hot pink,255,0,105,54,83,17
8151,3859,English (English),0,3,2,slightly greener yellow,205,255,0,93,-41,90
8152,3859,English (English),0,3,3,hot pink,255,0,141,55,85,-3
8153,3859,English (English),0,3,4,medium blue,0,21,255,33,75,-105
8154,3859,English (English),0,3,5,seafoam green,0,255,153,88,-72,34
8155,3859,English (English),0,3,6,red,255,60,0,56,70,68
8156,3859,English (English),0,3,7,yellowish lime green,154,255,0,90,-59,87
8157,3859,English (English),0,3,8,slightly lighter than medium blue,0,109,255,49,30,-79
8158,3859,English (English),0,3,9,slightly more blue seafoam green,0,255,191,89,-64,16
8159,3859,English (English),0,3,10,lime green,0,255,78,87,-82,67
8160,3859,English (English),0,3,11,purple,144,0,255,42,84,-89
8161,3861,English (English),0,3,0,turquoise green,0,255,138,88,-75,41
8162,3861,English (English),0,3,1,blue,0,132,255,55,16,-69
8163,3861,English (English),0,3,2,neon green,156,255,0,91,-59,87
8164,3861,English (English),0,3,3,blue,0,110,255,49,30,-78
8165,3861,English (English),0,3,4,bright green,0,255,84,88,-82,65
8166,3861,English (English),0,3,5,purple,214,0,255,53,92,-72
8167,3861,English (English),0,3,6,golden orange,255,184,0,79,14,81
8168,3861,English (English),0,3,7,mint green,0,255,193,89,-64,15
8169,3861,English (English),0,3,8,magenta,255,0,134,55,84,0
8170,3861,English (English),0,3,9,orange,255,148,0,71,32,76
8171,3861,English (English),0,3,10,deep blue,0,72,255,40,53,-93
8172,3861,English (English),0,3,11,mustard yellow,255,228,0,90,-8,89
8173,3868,English (English),0,3,0,magenta,208,0,255,52,91,-73
8174,3868,English (English),0,3,1,yellow,255,213,0,86,0,86
8175,3868,English (English),0,3,2,red,255,57,0,56,71,68
8176,3868,English (English),0,3,3,indigo,0,255,181,89,-66,21
8177,3868,English (English),0,3,4,indigo,0,255,199,89,-62,12
8178,3868,English (English),0,3,5,pink,255,0,154,55,86,-10
8179,3868,English (English),0,3,6,green,0,255,83,88,-82,65
8180,3868,English (English),0,3,7,pink,255,0,136,55,85,0
8181,3868,English (English),0,3,8,purple,87,0,255,36,80,-100
8182,3868,English (English),0,3,9,purple,155,0,255,44,85,-87
8183,3868,English (English),0,3,10,green,0,255,62,87,-84,72
8184,3868,English (English),0,3,11,green,67,255,0,88,-81,83
8185,3858,English (English),0,3,0,Turquoise,0,251,255,89,-46,-15
8186,3858,English (English),0,3,1,Yellow,255,206,0,84,2,85
8187,3858,English (English),0,3,2,Sky blue,0,111,255,50,29,-78
8188,3858,English (English),0,3,3,Magenta,255,0,194,57,90,-31
8189,3858,English (English),0,3,4,Yellow-green,135,255,0,90,-65,86
8190,3858,English (English),0,3,5,Red,255,21,0,53,78,67
8191,3858,English (English),0,3,6,Dark Blue,0,20,255,33,75,-106
8192,3858,English (English),0,3,7,Violet,255,0,223,58,94,-45
8193,3858,English (English),0,3,8,Blue,0,64,255,39,58,-96
8194,3858,English (English),0,3,9,Light blue,0,255,221,90,-57,2
8195,3858,English (English),0,3,10,Green,0,255,37,87,-85,78
8196,3858,English (English),0,3,11,Rose,255,0,78,53,81,32
8197,3859,English (English),0,6,0,magenta,255,0,231,59,95,-49
8198,3859,English (English),0,6,1,slightly more purple magenta,192,0,255,50,89,-77
8199,3859,English (English),0,6,2,yellowish orange,255,167,0,75,22,79
8200,3859,English (English),0,6,3,medium blue,0,75,255,41,51,-92
8201,3859,English (English),0,6,4,lime green,119,255,0,89,-70,85
8202,3859,English (English),0,6,5,sky blue,0,156,255,62,1,-58
8203,3859,English (English),0,6,6,cyan,0,236,255,85,-39,-22
8204,3859,English (English),0,6,7,red,255,0,29,53,80,58
8205,3859,English (English),0,6,8,even more slightly lighter and greener sky blue,0,183,255,70,-13,-46
8206,3859,English (English),0,6,9,slightly darker than medium blue,0,48,255,36,66,-100
8207,3859,English (English),0,6,10,slightly pinker magenta,255,0,202,57,91,-35
8208,3859,English (English),0,6,11,slightly lighter and greener sky blue,0,170,255,66,-6,-52
8209,3862,English (English),0,6,0,chartreuse,220,255,0,94,-35,91
8210,3862,English (English),0,6,1,hot pink,255,0,141,55,85,-3
8211,3862,English (English),0,6,2,seafoam green,0,255,181,89,-66,21
8212,3862,English (English),0,6,3,neon green,118,255,0,89,-70,85
8213,3862,English (English),0,6,4,robins egg blue,0,246,255,88,-44,-18
8214,3862,English (English),0,6,5,red,255,0,28,53,80,58
8215,3862,English (English),0,6,6,sky blue,0,224,255,82,-34,-27
8216,3862,English (English),0,6,7,,255,232,0,91,-10,90
8217,3862,English (English),0,6,8,royal blue,0,109,255,49,30,-79
8218,3862,English (English),0,6,9,blue,0,165,255,65,-3,-54
8219,3862,English (English),0,6,10,bight green,0,255,98,88,-80,59
8220,3862,English (English),0,6,11,magenta,226,0,255,55,93,-68
8221,3871,English (English),0,1,0,magenta,255,0,188,56,89,-28
8222,3871,English (English),0,1,1,turquoise,0,255,154,88,-72,34
8223,3871,English (English),0,1,2,blue,0,71,255,40,54,-93
8224,3871,English (English),0,1,3,hot pink,255,0,114,54,83,11
8225,3871,English (English),0,1,4,fuchsia,247,0,255,58,97,-63
8226,3871,English (English),0,1,5,purple,197,0,255,50,90,-76
8227,3871,English (English),0,1,6,yellow,255,168,0,75,22,79
8228,3871,English (English),0,1,7,cerulean,0,150,255,60,5,-61
8229,3871,English (English),0,1,8,orange,255,99,0,61,56,71
8230,3871,English (English),0,1,9,bright pink,255,0,108,54,83,15
8231,3871,English (English),0,1,10,aqua,0,239,255,86,-41,-21
8232,3871,English (English),0,1,11,pink,255,0,144,55,85,-4
8233,3861,English (English),0,6,0,medium blue,0,144,255,59,8,-63
8234,3861,English (English),0,6,1,medium blue,0,160,255,63,0,-56
8235,3861,English (English),0,6,2,purple,117,0,255,39,82,-95
8236,3861,English (English),0,6,3,orange,255,62,0,56,69,68
8237,3861,English (English),0,6,4,pink,255,0,208,57,92,-38
8238,3861,English (English),0,6,5,yellow-orange,255,180,0,78,16,81
8239,3861,English (English),0,6,6,mint green,0,255,179,89,-67,22
8240,3861,English (English),0,6,7,blue,0,64,255,39,58,-96
8241,3861,English (English),0,6,8,fuschia,255,0,152,55,86,-9
8242,3861,English (English),0,6,9,indigo,59,0,255,34,79,-104
8243,3861,English (English),0,6,10,pinkish red,255,0,94,54,82,23
8244,3861,English (English),0,6,11,light blue,0,186,255,71,-15,-44
8245,3874,English (English),0,1,0,Gold,255,214,0,86,-1,86
8246,3874,English (English),0,1,1,Blue,0,49,255,36,65,-100
8247,3874,English (English),0,1,2,Gold,255,194,0,81,8,83
8248,3874,English (English),0,1,3,Blue,0,84,255,43,46,-89
8249,3874,English (English),0,1,4,Blue,85,0,255,36,80,-101
8250,3874,English (English),0,1,5,Pink,255,0,117,54,83,10
8251,3874,English (English),0,1,6,Orange,255,136,0,68,38,74
8252,3874,English (English),0,1,7,Green,105,255,0,89,-73,84
8253,3874,English (English),0,1,8,Green,189,255,0,92,-47,89
8254,3874,English (English),0,1,9,Blue,0,255,238,90,-52,-6
8255,3874,English (English),0,1,10,Pink,255,0,231,59,95,-49
8256,3874,English (English),0,1,11,Orange,255,48,0,55,73,68
8257,3858,English (English),0,6,0,Red,255,0,32,53,80,57
8258,3858,English (English),0,6,1,Blue,0,78,255,42,50,-91
8259,3858,English (English),0,6,2,Lemon,234,255,0,95,-30,92
8260,3858,English (English),0,6,3,Green-yellow,210,255,0,93,-39,90
8261,3858,English (English),0,6,4,Yellow-Orange,255,161,0,74,26,78
8262,3858,English (English),0,6,5,Light blue,0,255,231,90,-54,-2
8263,3858,English (English),0,6,6,Turquoise,0,255,176,89,-67,23
8264,3858,English (English),0,6,7,Orange,255,142,0,69,35,75
8265,3858,English (English),0,6,8,Blue-Green,0,255,108,88,-79,55
8266,3858,English (English),0,6,9,Teal,0,255,132,88,-76,44
8267,3858,English (English),0,6,10,Yellow,255,236,0,92,-12,90
8268,3858,English (English),0,6,11,Red-Orange,255,107,0,63,52,71
8269,3871,English (English),0,3,0,cerulean,0,119,255,52,24,-74
8270,3871,English (English),0,3,1,blue,0,103,255,48,34,-81
8271,3871,English (English),0,3,2,lime,159,255,0,91,-58,87
8272,3871,English (English),0,3,3,aqua,0,255,194,89,-63,15
8273,3871,English (English),0,3,4,sky blue,0,189,255,71,-16,-43
8274,3871,English (English),0,3,5,red,255,2,0,53,79,67
8275,3871,English (English),0,3,6,light blue,0,210,255,78,-27,-33
8276,3871,English (English),0,3,7,yellow,246,255,0,96,-25,93
8277,3871,English (English),0,3,8,azure,0,171,255,66,-6,-51
8278,3871,English (English),0,3,9,mustard,255,194,0,81,8,83
8279,3871,English (English),0,3,10,neon green,55,255,0,88,-82,83
8280,3871,English (English),0,3,11,cyan,0,255,228,90,-55,-1
8281,3864,Japanese (日本語 (にほんご)),0,3,0,群青色,0,111,255,50,29,-78
8282,3864,Japanese (日本語 (にほんご)),0,3,1,薄群青色,0,130,255,55,17,-70
8283,3864,Japanese (日本語 (にほんご)),0,3,2,赤,255,0,24,53,80,60
8284,3864,Japanese (日本語 (にほんご)),0,3,3,蛍光緑,0,255,9,87,-86,82
8285,3864,Japanese (日本語 (にほんご)),0,3,4,浅緑,0,255,78,87,-82,67
8286,3864,Japanese (日本語 (にほんご)),0,3,5,若緑,0,255,137,88,-75,42
8287,3864,Japanese (日本語 (にほんご)),0,3,6,だいだい,255,179,0,78,16,81
8288,3864,Japanese (日本語 (にほんご)),0,3,7,紅桔梗,133,0,255,41,83,-92
8289,3864,Japanese (日本語 (にほんご)),0,3,8,紫,220,0,255,54,93,-70
8290,3864,Japanese (日本語 (にほんご)),0,3,9,本紫,178,0,255,47,87,-81
8291,3864,Japanese (日本語 (にほんご)),0,3,10,空色,0,239,255,86,-41,-21
8292,3864,Japanese (日本語 (にほんご)),0,3,11,青,0,164,255,64,-2,-54
8293,3879,English (English),0,1,0,Gold,255,220,0,88,-4,88
8294,3879,English (English),0,1,1,Magenta,255,0,140,55,85,-2
8295,3879,English (English),0,1,2,Royal Blue,0,69,255,40,55,-94
8296,3879,English (English),0,1,3,Blue,0,169,255,66,-5,-52
8297,3879,English (English),0,1,4,Magenta,255,0,162,55,87,-14
8298,3879,English (English),0,1,5,Violet,255,0,223,58,94,-45
8299,3879,English (English),0,1,6,Red,255,0,82,53,81,30
8300,3879,English (English),0,1,7,Lime Green,0,255,78,87,-82,67
8301,3879,English (English),0,1,8,Blue,0,112,255,50,28,-77
8302,3879,English (English),0,1,9,Turquoise,0,255,234,90,-53,-4
8303,3879,English (English),0,1,10,Orange,255,141,0,69,36,75
8304,3879,English (English),0,1,11,Yellow green,185,255,0,92,-49,88
8305,3880,English (English),0,1,0,Orange,255,127,0,66,43,73
8306,3880,English (English),0,1,1,Seafoam,0,255,147,88,-73,37
8307,3880,English (English),0,1,2,Lime green,191,255,0,92,-46,89
8308,3880,English (English),0,1,3,,219,0,255,54,92,-70
8309,3880,English (English),0,1,4,Red-Orange,255,87,0,59,61,70
8310,3880,English (English),0,1,5,Purple,193,0,255,50,89,-77
8311,3880,English (English),0,1,6,bright turqouise,0,255,209,89,-60,7
8312,3880,English (English),0,1,7,Royal Blue,0,106,255,48,32,-80
8313,3880,English (English),0,1,8,Red,255,0,20,53,80,61
8314,3880,English (English),0,1,9,Mustard,255,193,0,81,9,83
8315,3880,English (English),0,1,10,Neon Blue,0,226,255,82,-35,-26
8316,3880,English (English),0,1,11,Neon green,0,255,96,88,-80,60
8317,3879,English (English),0,3,0,Red,255,20,0,53,78,67
8318,3879,English (English),0,3,1,Red Orange,255,98,0,61,56,70
8319,3879,English (English),0,3,2,Blue,0,139,255,57,11,-66
8320,3879,English (English),0,3,3,Blue,0,201,255,75,-22,-38
8321,3879,English (English),0,3,4,Red,255,0,16,53,80,63
8322,3879,English (English),0,3,5,Green,0,255,61,87,-84,72
8323,3879,English (English),0,3,6,Red,255,0,66,53,81,39
8324,3879,English (English),0,3,7,Blue,0,116,255,51,26,-76
8325,3879,English (English),0,3,8,Blue,0,217,255,80,-30,-30
8326,3879,English (English),0,3,9,Purple,174,0,255,47,87,-82
8327,3879,English (English),0,3,10,Royal Blue,0,59,255,38,60,-97
8328,3879,English (English),0,3,11,Mint,0,255,184,89,-66,20
8329,3879,English (English),0,6,0,Lime,71,255,0,88,-80,83
8330,3879,English (English),0,6,1,Royal Blue,119,0,255,39,82,-95
8331,3879,English (English),0,6,2,Marigold,255,208,0,85,1,85
8332,3879,English (English),0,6,3,Lime,207,255,0,93,-40,90
8333,3879,English (English),0,6,4,Turquoise,0,251,255,89,-46,-15
8334,3879,English (English),0,6,5,Orange,255,168,0,75,22,79
8335,3879,English (English),0,6,6,Yellow,255,244,0,94,-16,92
8336,3879,English (English),0,6,7,Mint,0,255,207,89,-60,8
8337,3879,English (English),0,6,8,Royal Blue,89,0,255,36,80,-100
8338,3879,English (English),0,6,9,Lavender,227,0,255,55,94,-68
8339,3879,English (English),0,6,10,Hot Pink,255,0,180,56,89,-24
8340,3879,English (English),0,6,11,Green,0,255,138,88,-75,41
8341,3880,English (English),0,3,0,Blue,0,152,255,61,4,-60
8342,3880,English (English),0,3,1,Light Turquoise,0,255,251,90,-49,-12
8343,3880,English (English),0,3,2,Orange,255,180,0,78,16,81
8344,3880,English (English),0,3,3,Blue,0,135,255,56,14,-67
8345,3880,English (English),0,3,4,Turquoise,0,234,255,85,-38,-23
8346,3880,English (English),0,3,5,Mustard,255,222,0,88,-5,88
8347,3880,English (English),0,3,6,Blue,0,45,255,36,67,-101
8348,3880,English (English),0,3,7,Lime green,175,255,0,91,-52,88
8349,3880,English (English),0,3,8,Pink,255,0,180,56,89,-24
8350,3880,English (English),0,3,9,Purple,152,0,255,44,85,-87
8351,3880,English (English),0,3,10,Neon Green,0,255,72,87,-83,69
8352,3880,English (English),0,3,11,Blue,0,77,255,42,50,-91
8353,3871,English (English),0,6,0,pastel green,0,255,72,87,-83,69
8354,3871,English (English),0,6,1,indigo,92,0,255,36,81,-100
8355,3871,English (English),0,6,2,mint,0,255,107,88,-79,55
8356,3871,English (English),0,6,3,blue,0,45,255,36,67,-101
8357,3871,English (English),0,6,4,cobalt,0,10,255,32,77,-107
8358,3871,English (English),0,6,5,red,255,0,27,53,80,59
8359,3871,English (English),0,6,6,bright pink,255,0,66,53,81,39
8360,3871,English (English),0,6,7,sunflower,255,215,0,86,-1,87
8361,3871,English (English),0,6,8,magenta,255,0,217,58,93,-42
8362,3871,English (English),0,6,9,yellow,201,255,0,93,-43,90
8363,3871,English (English),0,6,10,orange,255,134,0,68,39,74
8364,3871,English (English),0,6,11,cyan,0,255,174,89,-68,24
8365,3883,English (English),0,1,0,Light blue,0,141,255,58,10,-65
8366,3883,English (English),0,1,1,Cyan,0,255,205,89,-61,9
8367,3883,English (English),0,1,2,Blue,0,47,255,36,66,-100
8368,3883,English (English),0,1,3,Magenta,221,0,255,54,93,-70
8369,3883,English (English),0,1,4,Yellow,255,221,0,88,-4,88
8370,3883,English (English),0,1,5,Red,255,26,0,54,77,67
8371,3883,English (English),0,1,6,Light Blue,0,129,255,54,18,-70
8372,3883,English (English),0,1,7,Red-Orange,255,83,0,59,62,69
8373,3883,English (English),0,1,8,Magenta,205,0,255,52,91,-74
8374,3883,English (English),0,1,9,Light Red,255,0,68,53,81,38
8375,3883,English (English),0,1,10,Pink,255,0,130,54,84,2
8376,3883,English (English),0,1,11,Bright green,0,255,112,88,-79,53
8377,3864,Japanese (日本語 (にほんご)),0,6,0,セルリアンブルー,0,255,228,90,-55,-1
8378,3864,Japanese (日本語 (にほんご)),0,6,1,アクアマリン,0,255,201,89,-62,11
8379,3864,Japanese (日本語 (にほんご)),0,6,2,赤だいだい,255,85,0,59,62,69
8380,3864,Japanese (日本語 (にほんご)),0,6,3,勿忘草,0,195,255,73,-19,-40
8381,3864,Japanese (日本語 (にほんご)),0,6,4,緋色,255,26,0,54,77,67
8382,3864,Japanese (日本語 (にほんご)),0,6,5,群青色,0,146,255,59,7,-62
8383,3864,Japanese (日本語 (にほんご)),0,6,6,,0,44,255,36,67,-101
8384,3864,Japanese (日本語 (にほんご)),0,6,7,黄色,255,252,0,96,-20,93
8385,3864,Japanese (日本語 (にほんご)),0,6,8,ピンク,255,0,219,58,93,-43
8386,3864,Japanese (日本語 (にほんご)),0,6,9,ばら色,255,0,96,54,82,22
8387,3864,Japanese (日本語 (にほんご)),0,6,10,中紅,255,0,151,55,86,-8
8388,3864,Japanese (日本語 (にほんご)),0,6,11,エメラルドグリーン,0,255,182,89,-66,21
